"BehaviorSpace results (NetLogo 6.0.2)"
"fireModel1.nlogo"
"fireModel-ie"
"01/10/2020 15:10:53:045 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","density","extinction","ignition","[step]","percent-burned"
"554","70","0.09","0.55","18","0.024677430726926602"
"547","70","0.09","0.5","443","87.14229991844262"
"549","70","0.09","0.5","462","83.58060975177933"
"557","70","0.09","0.55","11","0.028231640611215022"
"548","70","0.09","0.5","417","89.05130106274054"
"550","70","0.09","0.5","437","85.63929774782763"
"553","70","0.09","0.55","399","83.77297029352407"
"552","70","0.09","0.55","427","82.79489904357067"
"551","70","0.09","0.55","477","87.72566995768688"
"560","70","0.09","0.55","57","0.0878456727221617"
"555","70","0.09","0.55","393","84.64834620015583"
"556","70","0.09","0.55","427","86.47519212380918"
"558","70","0.09","0.55","396","82.98822862005389"
"567","70","0.09","0.6","63","0.2613732692851088"
"562","70","0.09","0.6","360","85.09188959057688"
"564","70","0.09","0.6","378","87.63499876066712"
"559","70","0.09","0.55","441","87.35896438298023"
"563","70","0.09","0.6","399","82.72894680926412"
"561","70","0.09","0.6","480","87.60533707865169"
"565","70","0.09","0.6","397","85.82147660508247"
"568","70","0.09","0.6","417","87.59539971160272"
"569","70","0.09","0.6","372","85.74201517557792"
"566","70","0.09","0.6","572","87.78072502210433"
"572","70","0.09","0.65","364","78.25427614177394"
"570","70","0.09","0.6","393","88.99001658023776"
"571","70","0.09","0.65","421","84.39706297656029"
"574","70","0.09","0.65","394","87.95227505383177"
"573","70","0.09","0.65","442","90.90685499455395"
"580","70","0.09","0.65","46","0.15168618597431918"
"576","70","0.09","0.65","431","85.23549126830129"
"579","70","0.09","0.65","369","86.28302953228769"
"577","70","0.09","0.65","455","85.00496876774561"
"575","70","0.09","0.65","547","80.48180749082357"
"581","70","0.09","0.7","340","80.27862582026178"
"578","70","0.09","0.65","455","75.00882456759619"
"582","70","0.09","0.7","379","88.34924001413927"
"587","70","0.09","0.7","82","0.49224710804824023"
"583","70","0.09","0.7","403","87.67041251276993"
"584","70","0.09","0.7","414","86.3774143521782"
"586","70","0.09","0.7","436","83.67354208970112"
"589","70","0.09","0.7","353","81.4468661934149"
"588","70","0.09","0.7","415","86.24673214159542"
"585","70","0.09","0.7","546","88.40214420107209"
"591","70","0.09","0.75","388","87.01712183387576"
"590","70","0.09","0.7","443","85.26834805434359"
"592","70","0.09","0.75","382","81.26990868549586"
"594","70","0.09","0.75","384","85.79169175195666"
"593","70","0.09","0.75","461","89.47536221616068"
"602","70","0.09","0.8","5","0.010595839367075196"
"596","70","0.09","0.75","450","88.77803721785891"
"597","70","0.09","0.75","431","85.38404700749446"
"598","70","0.09","0.75","412","87.60999648011264"
"595","70","0.09","0.75","518","86.63723066054398"
"599","70","0.09","0.75","400","89.99612798760957"
"600","70","0.09","0.75","365","86.89533861037819"
"601","70","0.09","0.8","391","88.57213596010328"
"603","70","0.09","0.8","402","87.23366727811485"
"604","70","0.09","0.8","364","88.45352818666385"
"605","70","0.09","0.8","351","86.127881933411"
"607","70","0.09","0.8","397","85.84073917336718"
"608","70","0.09","0.8","525","87.81242310261187"
"606","70","0.09","0.8","669","85.64066360748323"
"610","70","0.09","0.8","424","85.96385967389003"
"611","70","0.09","0.85","410","80.34712668007197"
"613","70","0.09","0.85","380","83.62050702633995"
"609","70","0.09","0.8","517","86.40412895927602"
"612","70","0.09","0.85","503","83.35472370766487"
"614","70","0.09","0.85","491","90.01845149386133"
"617","70","0.09","0.85","452","88.42649593696133"
"615","70","0.09","0.85","594","89.20053626869884"
"618","70","0.09","0.85","487","85.6578761810746"
"619","70","0.09","0.85","476","85.37464231462182"
"621","70","0.09","0.9","387","84.93155542946307"
"627","70","0.09","0.9","62","0.39596959519179775"
"628","70","0.09","0.9","18","0.028096793453447125"
"622","70","0.09","0.9","387","82.85269452602526"
"620","70","0.09","0.85","437","89.49846034049482"
"616","70","0.09","0.85","747","82.24845739558441"
"623","70","0.09","0.9","392","88.50680008456064"
"624","70","0.09","0.9","407","88.63821210085221"
"626","70","0.09","0.9","385","83.73087388246935"
"625","70","0.09","0.9","436","85.73710553405985"
"632","70","0.09","0.95","433","84.61293179805138"
"630","70","0.09","0.9","516","82.79604213214171"
"629","70","0.09","0.9","537","88.11225747385471"
"631","70","0.09","0.95","490","85.83021890016018"
"634","70","0.09","0.95","394","87.31660642143314"
"635","70","0.09","0.95","362","79.32573128408528"
"636","70","0.09","0.95","372","86.49681528662421"
"633","70","0.09","0.95","479","85.90333309744534"
"637","70","0.09","0.95","409","85.45293701344657"
"638","70","0.09","0.95","350","87.23644312812918"
"646","70","0.09","1","26","0.06342047776759918"
"639","70","0.09","0.95","452","85.33470868606389"
"643","70","0.09","1","355","87.35636260462478"
"642","70","0.09","1","384","80.46692607003891"
"641","70","0.09","1","471","81.32265381343919"
"640","70","0.09","0.95","475","87.7407810252272"
"644","70","0.09","1","633","86.49420223451874"
"645","70","0.09","1","452","85.77353942144073"
"647","70","0.09","1","449","80.101246105919"
"655","70","0.1","0.4","45","0.03877198547812907"
"649","70","0.09","1","401","87.14008810572687"
"648","70","0.09","1","441","89.83098690942451"
"651","70","0.1","0.4","381","85.52358141664612"
"650","70","0.09","1","436","86.61707403471485"
"652","70","0.1","0.4","400","82.16378397458524"
"654","70","0.1","0.4","381","28.86670664174103"
"661","70","0.1","0.45","82","0.6635606381476775"
"656","70","0.1","0.4","376","69.43338546850562"
"653","70","0.1","0.4","575","77.4949906844307"
"660","70","0.1","0.4","388","82.57813879569133"
"666","70","0.1","0.45","1","0.007055669230226487"
"657","70","0.1","0.4","621","73.4286523216308"
"658","70","0.1","0.4","639","84.60393935099901"
"659","70","0.1","0.4","767","81.92070359599971"
"662","70","0.1","0.45","583","83.55996355225345"
"667","70","0.1","0.45","424","82.10980004239384"
"663","70","0.1","0.45","416","84.58333333333333"
"672","70","0.1","0.5","27","0.10992517995815751"
"665","70","0.1","0.45","512","79.97099296048675"
"664","70","0.1","0.45","603","77.58431150040782"
"668","70","0.1","0.45","439","77.44027063217985"
"669","70","0.1","0.45","487","78.04903825829635"
"671","70","0.1","0.5","377","82.56390285350138"
"670","70","0.1","0.45","514","85.06835282065775"
"675","70","0.1","0.5","506","78.86250573333804"
"673","70","0.1","0.5","441","80.64493242044769"
"676","70","0.1","0.5","484","83.5309432501847"
"674","70","0.1","0.5","568","78.81557043176424"
"678","70","0.1","0.5","476","78.883925405942"
"677","70","0.1","0.5","602","73.09194178203762"
"686","70","0.1","0.55","41","0.09870972290770641"
"679","70","0.1","0.5","484","79.93538996769499"
"680","70","0.1","0.5","510","85.39788732394366"
"689","70","0.1","0.55","12","0.010560033792108136"
"681","70","0.1","0.55","473","76.5466297322253"
"684","70","0.1","0.55","401","83.30323951141794"
"682","70","0.1","0.55","486","86.0966149506347"
"688","70","0.1","0.55","403","82.34428641490928"
"683","70","0.1","0.55","636","85.5807555289055"
"685","70","0.1","0.55","533","72.62561874577116"
"687","70","0.1","0.55","475","83.59708173263314"
"690","70","0.1","0.55","497","81.36061163811411"
"691","70","0.1","0.6","494","77.53818827708704"
"692","70","0.1","0.6","491","79.98080204778158"
"698","70","0.1","0.6","135","0.80917534477906"
"693","70","0.1","0.6","394","86.60868340434521"
"697","70","0.1","0.6","357","78.72242647058823"
"696","70","0.1","0.6","529","77.9400841792523"
"694","70","0.1","0.6","547","79.50929788587993"
"695","70","0.1","0.6","595","83.04027226318776"
"706","70","0.1","0.65","61","0.5802844809284552"
"699","70","0.1","0.6","436","79.18108012707378"
"701","70","0.1","0.65","383","82.48575574194005"
"700","70","0.1","0.6","586","76.82477876106195"
"702","70","0.1","0.65","444","81.85583799476032"
"703","70","0.1","0.65","619","87.26977056598437"
"705","70","0.1","0.65","469","85.77855887521967"
"713","70","0.1","0.7","2","0.0035231116121758736"
"707","70","0.1","0.65","467","57.59786476868327"
"704","70","0.1","0.65","585","78.79896303135764"
"709","70","0.1","0.65","453","65.35578528544531"
"717","70","0.1","0.7","27","0.010600332143740503"
"710","70","0.1","0.65","403","82.80288563547634"
"708","70","0.1","0.65","659","85.75175444814631"
"711","70","0.1","0.7","502","76.21103287215597"
"714","70","0.1","0.7","511","85.60480310789335"
"712","70","0.1","0.7","573","85.06678033532253"
"718","70","0.1","0.7","396","78.81764664160579"
"716","70","0.1","0.7","471","81.97217820038739"
"719","70","0.1","0.7","422","81.67984960805875"
"715","70","0.1","0.7","600","82.98538989614505"
"720","70","0.1","0.7","435","86.6437384768118"
"721","70","0.1","0.75","384","84.2058813146468"
"723","70","0.1","0.75","382","68.3529953590534"
"724","70","0.1","0.75","394","83.04784824462061"
"722","70","0.1","0.75","521","81.97974934504"
"728","70","0.1","0.75","354","83.93192031421394"
"725","70","0.1","0.75","539","72.53807285961626"
"727","70","0.1","0.75","460","83.56261272412208"
"726","70","0.1","0.75","679","71.8988600447459"
"730","70","0.1","0.75","458","81.8385411112296"
"729","70","0.1","0.75","482","78.83098043378268"
"731","70","0.1","0.8","484","80.4597292784311"
"732","70","0.1","0.8","445","82.32709750566893"
"735","70","0.1","0.8","370","77.63362008179382"
"741","70","0.1","0.85","22","0.028456585921104116"
"733","70","0.1","0.8","502","86.47033868344765"
"734","70","0.1","0.8","494","63.98491961872244"
"744","70","0.1","0.85","8","0.024621012275333264"
"745","70","0.1","0.85","47","0.1205588256152046"
"736","70","0.1","0.8","536","76.73179396092362"
"747","70","0.1","0.85","34","0.05981913508568211"
"737","70","0.1","0.8","448","79.3101000780751"
"740","70","0.1","0.8","411","79.53537861322928"
"739","70","0.1","0.8","422","81.84067293419099"
"750","70","0.1","0.85","21","0.035488679111363476"
"738","70","0.1","0.8","415","80.9438218086981"
"743","70","0.1","0.85","388","60.57842441447835"
"742","70","0.1","0.85","592","75.32652915566341"
"749","70","0.1","0.85","368","85.43600882878464"
"746","70","0.1","0.85","588","80.43825691657493"
"748","70","0.1","0.85","479","78.11601915912719"
"752","70","0.1","0.9","456","83.66022344387302"
"754","70","0.1","0.9","553","75.1006711409396"
"753","70","0.1","0.9","450","86.19348909547206"
"751","70","0.1","0.9","619","73.7364812327702"
"755","70","0.1","0.9","435","69.44964829804532"
"757","70","0.1","0.9","362","84.07523954318849"
"756","70","0.1","0.9","461","71.18211768039959"
"758","70","0.1","0.9","433","84.67613976940164"
"759","70","0.1","0.9","484","86.12507967986402"
"762","70","0.1","0.95","395","84.39618644067797"
"763","70","0.1","0.95","361","84.5116656665843"
"769","70","0.1","0.95","22","0.03547860640034059"
"761","70","0.1","0.95","426","87.74179909094111"
"760","70","0.1","0.9","656","82.2234762979684"
"765","70","0.1","0.95","449","86.42489240104425"
"773","70","0.1","1","2","0.014158790839262326"
"764","70","0.1","0.95","489","79.68347051965945"
"766","70","0.1","0.95","424","75.73643959779068"
"768","70","0.1","0.95","462","83.67245657568239"
"767","70","0.1","0.95","546","79.13378861328331"
"770","70","0.1","0.95","464","80.3369400486378"
"774","70","0.1","1","356","78.46202935545628"
"780","70","0.1","1","6","0.017583963425356074"
"771","70","0.1","1","421","83.24620275521018"
"772","70","0.1","1","426","77.88209452278042"
"776","70","0.1","1","445","70.5516677915527"
"784","70","0.11","0.4","30","0.12014983391052372"
"775","70","0.1","1","636","79.8108931227424"
"777","70","0.1","1","432","79.57873834261197"
"779","70","0.1","1","380","79.48067505196774"
"778","70","0.1","1","539","74.73990697013812"
"783","70","0.11","0.4","436","80.46075085324233"
"790","70","0.11","0.4","5","0.00710126402499645"
"781","70","0.11","0.4","499","77.73695552336878"
"785","70","0.11","0.4","401","58.89520714865962"
"782","70","0.11","0.4","473","56.651011688265825"
"787","70","0.11","0.4","413","32.51555555555555"
"786","70","0.11","0.4","635","66.94526731555932"
"792","70","0.11","0.45","343","76.23664633501393"
"789","70","0.11","0.4","537","53.16011484881784"
"788","70","0.11","0.4","542","45.21114805121313"
"793","70","0.11","0.45","510","50.350715601530396"
"791","70","0.11","0.45","660","73.20122167767597"
"795","70","0.11","0.45","427","66.98136558113221"
"794","70","0.11","0.45","465","65.03548352928715"
"802","70","0.11","0.5","111","2.2247454139019975"
"799","70","0.11","0.45","388","75.14156285390715"
"805","70","0.11","0.5","3","0.003539572419651706"
"806","70","0.11","0.5","9","0.014134275618374558"
"796","70","0.11","0.45","543","74.57795080516722"
"798","70","0.11","0.45","571","52.40309527190118"
"800","70","0.11","0.45","409","64.98000778457946"
"801","70","0.11","0.5","407","75.87067299244421"
"803","70","0.11","0.5","396","31.145976889642746"
"807","70","0.11","0.5","359","31.174778996698265"
"808","70","0.11","0.5","393","82.38356649548433"
"804","70","0.11","0.5","571","78.83234909296651"
"809","70","0.11","0.5","437","75.37394472273795"
"810","70","0.11","0.5","469","54.412597310686486"
"797","70","0.11","0.45","1146","80.58450704225352"
"811","70","0.11","0.55","547","79.64645571857875"
"819","70","0.11","0.55","25","0.014204545454545454"
"812","70","0.11","0.55","424","78.50662697568927"
"815","70","0.11","0.55","391","32.87272210578665"
"814","70","0.11","0.55","398","71.18607954545455"
"813","70","0.11","0.55","496","80.06139298567497"
"817","70","0.11","0.55","359","71.75907883082374"
"825","70","0.11","0.6","67","0.32497350759448956"
"818","70","0.11","0.55","427","35.17736486486486"
"816","70","0.11","0.55","565","72.71318921202732"
"821","70","0.11","0.6","371","43.380020670729536"
"824","70","0.11","0.6","362","73.49256900212315"
"820","70","0.11","0.55","533","70.00738474522629"
"829","70","0.11","0.6","76","0.1878500035443397"
"823","70","0.11","0.6","463","73.75610446599194"
"822","70","0.11","0.6","512","77.90051361429677"
"833","70","0.11","0.65","18","0.010603329445445871"
"826","70","0.11","0.6","390","34.43802502392514"
"828","70","0.11","0.6","369","68.01958919071275"
"837","70","0.11","0.65","48","0.22516975688702812"
"827","70","0.11","0.6","490","71.91538950490853"
"832","70","0.11","0.65","395","68.37253655435474"
"836","70","0.11","0.65","417","55.94825758111261"
"830","70","0.11","0.6","548","68.82228490832159"
"834","70","0.11","0.65","522","56.305714387186136"
"843","70","0.11","0.7","35","0.05287461665902922"
"831","70","0.11","0.65","605","58.95939445387663"
"835","70","0.11","0.65","506","48.946716232961585"
"839","70","0.11","0.65","377","66.09331402535938"
"838","70","0.11","0.65","425","78.26009984774988"
"841","70","0.11","0.7","270","11.577163436076688"
"842","70","0.11","0.7","448","28.633736392326515"
"846","70","0.11","0.7","369","72.17449711881783"
"840","70","0.11","0.65","475","75.94820590622024"
"844","70","0.11","0.7","524","81.67208250918338"
"849","70","0.11","0.7","413","77.6829656906136"
"848","70","0.11","0.7","497","74.85400814015219"
"845","70","0.11","0.7","719","57.72490337222085"
"847","70","0.11","0.7","735","79.28444916755225"
"851","70","0.11","0.75","415","60.895943562610235"
"850","70","0.11","0.7","439","61.43319496235841"
"853","70","0.11","0.75","475","78.16262401581754"
"852","70","0.11","0.75","499","73.82001480489266"
"861","70","0.11","0.8","17","0.007066638400113066"
"855","70","0.11","0.75","513","73.4715501712994"
"856","70","0.11","0.75","474","77.21523447133848"
"858","70","0.11","0.75","404","71.31355038323606"
"857","70","0.11","0.75","611","46.48821131005141"
"866","70","0.11","0.8","5","0.003546853940554728"
"859","70","0.11","0.75","670","67.22647567300568"
"854","70","0.11","0.75","932","80.26152592225097"
"865","70","0.11","0.8","487","71.71145685997172"
"864","70","0.11","0.8","491","70.06369426751591"
"860","70","0.11","0.75","679","67.68470454383844"
"867","70","0.11","0.8","443","71.78536102868446"
"862","70","0.11","0.8","664","77.65776613074581"
"868","70","0.11","0.8","380","63.27026741359264"
"873","70","0.11","0.85","103","0.8053122350946595"
"869","70","0.11","0.8","393","68.95583175338811"
"863","70","0.11","0.8","818","74.82636428065203"
"871","70","0.11","0.85","457","81.91766361717102"
"870","70","0.11","0.8","473","66.86893632033868"
"872","70","0.11","0.85","637","82.39484035578866"
"876","70","0.11","0.85","434","74.78054650998159"
"877","70","0.11","0.85","432","71.11629056750361"
"878","70","0.11","0.85","468","35.851526839106896"
"875","70","0.11","0.85","588","81.95976868769291"
"874","70","0.11","0.85","510","74.67685697178882"
"880","70","0.11","0.85","509","63.97401496963706"
"884","70","0.11","0.9","376","71.48197785144953"
"882","70","0.11","0.9","437","74.65296174631769"
"881","70","0.11","0.9","476","63.0461570960814"
"889","70","0.11","0.9","19","0.0638592258842729"
"879","70","0.11","0.85","720","78.48177138424653"
"883","70","0.11","0.9","610","76.86498369025671"
"885","70","0.11","0.9","556","81.23033409934595"
"886","70","0.11","0.9","514","77.85261068377584"
"891","70","0.11","0.95","390","79.08035430708968"
"888","70","0.11","0.9","437","53.06144218461101"
"887","70","0.11","0.9","603","74.67692959536755"
"897","70","0.11","0.95","58","0.31826861871419476"
"890","70","0.11","0.9","520","80.08098591549296"
"892","70","0.11","0.95","631","73.601757992486"
"894","70","0.11","0.95","462","68.09664694280079"
"893","70","0.11","0.95","593","67.31291198138814"
"895","70","0.11","0.95","445","84.71238860121878"
"898","70","0.11","0.95","434","71.16742980868207"
"896","70","0.11","0.95","544","79.14321118782085"
"900","70","0.11","0.95","465","77.63645998940116"
"899","70","0.11","0.95","560","56.50667986145472"
"908","70","0.11","1","18","0.03881850584042065"
"909","70","0.11","1","63","0.5641698896497889"
"903","70","0.11","1","475","71.45328719723183"
"911","70","0.12","0.4","14","0.028407073361266955"
"905","70","0.11","1","482","63.88908562929386"
"907","70","0.11","1","381","62.43631474667421"
"914","70","0.12","0.4","37","0.17987514548725003"
"902","70","0.11","1","753","66.06073491371673"
"915","70","0.12","0.4","38","0.014188422247446084"
"916","70","0.12","0.4","47","0.22285896211397643"
"910","70","0.11","1","458","81.17299162148842"
"906","70","0.11","1","601","77.15791322676971"
"901","70","0.11","1","999","79.59472362697598"
"912","70","0.12","0.4","517","42.781938948558505"
"904","70","0.11","1","805","78.44933920704847"
"923","70","0.12","0.45","5","0.021260009921337964"
"924","70","0.12","0.45","21","0.021229920033967873"
"922","70","0.12","0.45","81","0.38723888020463265"
"919","70","0.12","0.4","357","36.69120770210959"
"927","70","0.12","0.45","14","0.007067637288854336"
"918","70","0.12","0.4","402","59.34373891450869"
"913","70","0.12","0.4","681","50.72770948141868"
"920","70","0.12","0.4","503","33.29204416761042"
"930","70","0.12","0.45","19","0.0779699461298554"
"917","70","0.12","0.4","624","67.94844557750868"
"921","70","0.12","0.45","556","78.97839593335216"
"925","70","0.12","0.45","433","60.179577464788736"
"929","70","0.12","0.45","361","49.29217668972858"
"928","70","0.12","0.45","461","22.776404097492055"
"931","70","0.12","0.5","441","59.70265486725663"
"932","70","0.12","0.5","601","64.20546880520031"
"926","70","0.12","0.45","901","73.12460154423745"
"935","70","0.12","0.5","461","46.2805844041542"
"934","70","0.12","0.5","646","40.28304537154095"
"936","70","0.12","0.5","609","53.728898069663074"
"943","70","0.12","0.55","13","0.021211906950434845"
"933","70","0.12","0.5","814","69.28454822911492"
"938","70","0.12","0.5","494","71.675995353258"
"937","70","0.12","0.5","680","59.50797170309365"
"946","70","0.12","0.55","69","0.5263532256917277"
"947","70","0.12","0.55","140","3.544815839897807"
"942","70","0.12","0.55","427","53.55066079295155"
"939","70","0.12","0.5","682","50.88048754561883"
"945","70","0.12","0.55","436","59.432528885905086"
"944","70","0.12","0.55","472","71.86078493599915"
"941","70","0.12","0.55","542","56.236517310888715"
"948","70","0.12","0.55","479","55.60767440220074"
"940","70","0.12","0.5","860","83.56120938755373"
"956","70","0.12","0.6","35","0.1450454593695829"
"957","70","0.12","0.6","34","0.2970086981118733"
"949","70","0.12","0.55","564","62.34916378519512"
"950","70","0.12","0.55","495","62.37847774596105"
"952","70","0.12","0.6","502","75.13208876364918"
"951","70","0.12","0.6","575","45.41605891351524"
"958","70","0.12","0.6","393","56.57848448603391"
"954","70","0.12","0.6","526","56.65014239004324"
"955","70","0.12","0.6","641","44.333392194949674"
"953","70","0.12","0.6","767","58.226057433866174"
"960","70","0.12","0.6","496","49.84944560558291"
"959","70","0.12","0.6","524","57.2860773792714"
"962","70","0.12","0.65","358","61.36363636363637"
"961","70","0.12","0.65","408","35.35845328817386"
"965","70","0.12","0.65","319","25.312081246914452"
"966","70","0.12","0.65","374","48.980677184896294"
"963","70","0.12","0.65","626","57.91723057197806"
"964","70","0.12","0.65","498","63.188857780770455"
"969","70","0.12","0.65","415","59.688337329008604"
"975","70","0.12","0.7","15","0.01774811869941786"
"973","70","0.12","0.7","104","1.4937524335421755"
"976","70","0.12","0.7","11","0.017694104324439096"
"978","70","0.12","0.7","46","0.1725655925338968"
"968","70","0.12","0.65","590","45.29536611248673"
"980","70","0.12","0.7","28","0.010624734381640459"
"967","70","0.12","0.65","658","67.64018691588785"
"970","70","0.12","0.65","536","68.79626022594468"
"983","70","0.12","0.75","9","0.0070464714794066866"
"984","70","0.12","0.75","44","0.23937761819269898"
"971","70","0.12","0.7","440","35.76943416181914"
"974","70","0.12","0.7","319","29.66230821019808"
"977","70","0.12","0.7","479","57.25444456225922"
"979","70","0.12","0.7","448","79.71024685280258"
"989","70","0.12","0.75","21","0.02140487317612643"
"985","70","0.12","0.75","410","28.228867369018477"
"982","70","0.12","0.75","508","61.95432819968136"
"972","70","0.12","0.7","865","62.943983035872066"
"986","70","0.12","0.75","526","67.70851811118601"
"987","70","0.12","0.75","383","39.31250660374036"
"988","70","0.12","0.75","359","53.207480592801694"
"981","70","0.12","0.75","819","65.34376548891878"
"992","70","0.12","0.8","401","48.58847342068819"
"991","70","0.12","0.8","424","58.355137543313774"
"990","70","0.12","0.75","612","60.054080629301865"
"993","70","0.12","0.8","642","61.00779844031193"
"998","70","0.12","0.8","461","44.15261756876664"
"994","70","0.12","0.8","755","49.93274336283186"
"996","70","0.12","0.8","675","51.57071783937456"
"995","70","0.12","0.8","669","70.47069584183494"
"1003","70","0.12","0.85","55","0.21844831231061942"
"997","70","0.12","0.8","616","47.29315628192033"
"1000","70","0.12","0.8","415","38.75820471882207"
"1007","70","0.12","0.85","61","0.1129385190936684"
"1001","70","0.12","0.85","398","68.76874757384338"
"999","70","0.12","0.8","669","58.39274370014823"
"1011","70","0.12","0.9","7","0.007118197672349361"
"1010","70","0.12","0.85","47","0.17888460189407226"
"1013","70","0.12","0.9","21","0.0495926319518243"
"1002","70","0.12","0.85","437","67.99829853603204"
"1006","70","0.12","0.85","464","58.574555210392546"
"1005","70","0.12","0.85","449","59.04661016949152"
"1009","70","0.12","0.85","449","52.74573632439318"
"1018","70","0.12","0.9","38","0.04218815918998734"
"1014","70","0.12","0.9","393","63.661443780285076"
"1019","70","0.12","0.9","110","2.000777687440348"
"1015","70","0.12","0.9","400","26.473200014208075"
"1008","70","0.12","0.85","751","65.30540024063983"
"1016","70","0.12","0.9","374","45.03330026923622"
"1004","70","0.12","0.85","862","67.43848468755532"
"1012","70","0.12","0.9","689","51.21760460734473"
"1025","70","0.12","0.95","61","0.08865562608603142"
"1022","70","0.12","0.95","249","4.520795660036167"
"1017","70","0.12","0.9","453","46.96054537105719"
"1026","70","0.12","0.95","367","22.375141884222476"
"1020","70","0.12","0.9","546","68.91696368705227"
"1023","70","0.12","0.95","517","50.76846449409421"
"1027","70","0.12","0.95","400","26.53712502659386"
"1021","70","0.12","0.95","702","73.12849751874143"
"1028","70","0.12","0.95","524","41.42085436065108"
"1030","70","0.12","0.95","358","62.83229463751277"
"1024","70","0.12","0.95","863","58.87471815107103"
"1037","70","0.12","1","18","0.04569420035149385"
"1032","70","0.12","1","445","54.42527923087799"
"1035","70","0.12","1","182","4.9745578763833045"
"1039","70","0.12","1","68","0.46989824759751275"
"1033","70","0.12","1","525","69.05512089779445"
"1031","70","0.12","1","572","47.16194246129922"
"1029","70","0.12","0.95","635","65.04967648410707"
"1041","70","0.13","0.4","34","0.20946497674583733"
"1043","70","0.13","0.4","1","0.0035254715318173806"
"1045","70","0.13","0.4","68","0.5569459621417745"
"1034","70","0.12","1","524","46.690066690066686"
"1048","70","0.13","0.4","1","0.007075388261930874"
"1036","70","0.12","1","437","34.50856595608839"
"1038","70","0.12","1","339","22.437253243090808"
"1051","70","0.13","0.45","30","0.10619093129446745"
"1052","70","0.13","0.45","84","1.054919990021027"
"1053","70","0.13","0.45","18","0.042380363764788986"
"1042","70","0.13","0.4","427","44.974158844003796"
"1046","70","0.13","0.4","413","15.069370330843116"
"1049","70","0.13","0.4","333","32.900417580862054"
"1054","70","0.13","0.45","122","2.3090586145648313"
"1047","70","0.13","0.4","431","62.043435340572564"
"1059","70","0.13","0.45","11","0.03180773988337162"
"1058","70","0.13","0.45","79","1.0517742049720236"
"1040","70","0.12","1","709","44.543884993481555"
"1055","70","0.13","0.45","186","6.099847857623041"
"1063","70","0.13","0.5","34","0.03198976327575176"
"1061","70","0.13","0.5","85","0.9527857471752913"
"1065","70","0.13","0.5","13","0.021123785382340516"
"1050","70","0.13","0.4","563","60.6496028243601"
"1044","70","0.13","0.4","658","63.97767809840003"
"1057","70","0.13","0.45","362","33.47781654156535"
"1066","70","0.13","0.5","148","2.926262412845975"
"1056","70","0.13","0.45","401","39.06935598018401"
"1060","70","0.13","0.45","372","40.593638072272064"
"1064","70","0.13","0.5","291","23.332860888668414"
"1073","70","0.13","0.55","1","0.0070758889085441356"
"1069","70","0.13","0.5","182","4.476766818841349"
"1071","70","0.13","0.55","153","5.415634948708878"
"1067","70","0.13","0.5","399","27.52471751412429"
"1062","70","0.13","0.5","578","63.15268147728881"
"1078","70","0.13","0.55","7","0.0070859167404783"
"1070","70","0.13","0.5","362","22.254325076635777"
"1068","70","0.13","0.5","389","39.825271681227356"
"1075","70","0.13","0.55","374","42.66992526476109"
"1072","70","0.13","0.55","516","37.47829476593784"
"1083","70","0.13","0.6","2","0.007082654578936185"
"1074","70","0.13","0.55","450","37.16864271810299"
"1077","70","0.13","0.55","306","9.935251034921983"
"1079","70","0.13","0.55","298","17.964304647464218"
"1087","70","0.13","0.6","8","0.00709622480840193"
"1086","70","0.13","0.6","18","0.0386059733969747"
"1084","70","0.13","0.6","52","0.2763213830239478"
"1085","70","0.13","0.6","85","0.3586902478869238"
"1080","70","0.13","0.55","313","16.75292449485998"
"1081","70","0.13","0.6","266","9.826773885011868"
"1076","70","0.13","0.55","611","41.135875497341644"
"1092","70","0.13","0.65","135","2.9179503523495876"
"1089","70","0.13","0.6","303","20.97453875845462"
"1090","70","0.13","0.6","347","24.51370154763595"
"1088","70","0.13","0.6","315","25.913974681748876"
"1082","70","0.13","0.6","442","39.67288888888889"
"1099","70","0.13","0.65","15","0.053027892671545236"
"1095","70","0.13","0.65","247","10.953826602654617"
"1091","70","0.13","0.65","583","49.952210697723814"
"1094","70","0.13","0.65","445","35.571372923970394"
"1096","70","0.13","0.65","365","15.980800451754076"
"1093","70","0.13","0.65","513","44.8475233562489"
"1097","70","0.13","0.65","402","25.496558856042505"
"1100","70","0.13","0.65","379","48.72962778449932"
"1105","70","0.13","0.7","89","1.2871883975745542"
"1098","70","0.13","0.65","465","36.350792921979306"
"1101","70","0.13","0.7","492","30.25830258302583"
"1103","70","0.13","0.7","343","16.716819485255073"
"1104","70","0.13","0.7","343","12.63038789293165"
"1111","70","0.13","0.75","59","0.5031357403536123"
"1112","70","0.13","0.75","20","0.056884843744444843"
"1106","70","0.13","0.7","342","33.281569845415405"
"1102","70","0.13","0.7","490","45.75383199405289"
"1113","70","0.13","0.75","48","0.15197031277610884"
"1108","70","0.13","0.7","291","23.896980461811722"
"1116","70","0.13","0.75","132","3.477061299564925"
"1107","70","0.13","0.7","561","43.66881402471222"
"1110","70","0.13","0.7","440","35.54809052333805"
"1109","70","0.13","0.7","564","37.64340428536129"
"1115","70","0.13","0.75","349","15.826957656101259"
"1114","70","0.13","0.75","613","62.63979742561722"
"1120","70","0.13","0.75","368","16.04842409910705"
